model,redshift,sub_id,logMstar,resid,bbarolo_rc
CDM,1.0,66368,10.229,2.8557,0
SIDM1,1.0,60338,10.366,2.8546,0
CDM,1.0,57527,10.343,2.8544,0
vSIDM,0.5,68580,10.398,2.8533,0
vSIDM,1.0,66181,9.947,2.8527,0
CDM,0.5,72812,10.328,2.8517,0
vSIDM,0.5,75304,9.903,2.8508,0
CDM,0.5,83780,10.094,2.8502,0
vSIDM,0.5,71835,10.345,2.8497,0
SIDM1,1.0,47423,10.497,2.8495,0
CDM,1.0,59427,10.399,2.8480,0
SIDM1,0.5,81621,9.997,2.8476,0
vSIDM,1.0,64585,9.858,2.8465,0
SIDM1,2.0,47435,9.765,2.8453,0
CDM,0.5,56430,10.712,2.8430,0
SIDM1,1.0,69105,10.044,2.8429,0
CDM,1.0,67592,9.854,2.8421,0
CDM,0.5,68329,10.594,2.8419,0
vSIDM,2.0,6264,11.166,2.8418,0
CDM,0.5,73502,10.452,2.8400,0
SIDM1,2.0,49945,9.760,2.8398,0
SIDM1,1.0,57573,10.066,2.8390,0
vSIDM,0.5,74051,10.249,2.8385,0
SIDM1,1.0,69393,10.134,2.8382,0
SIDM1,0.5,67032,10.659,2.8379,0
SIDM1,1.0,73084,9.729,2.8378,0
vSIDM,1.0,68882,9.741,2.8377,0
CDM,1.0,56141,10.324,2.8375,0
SIDM1,1.0,77642,9.781,2.8365,0
SIDM1,1.0,51405,9.809,2.8364,0
SIDM1,1.0,64705,10.263,2.8362,0
CDM,1.0,64525,9.909,2.8355,0
SIDM1,1.0,75898,9.750,2.8351,0
SIDM1,1.0,53803,10.342,2.8348,0
CDM,1.0,79945,9.767,2.8334,0
vSIDM,1.0,67223,9.908,2.8333,0
vSIDM,0.5,70959,10.466,2.8319,0
CDM,2.0,25354,10.490,2.8316,0
CDM,2.0,41135,9.910,2.8315,0
vSIDM,1.0,53356,10.182,2.8310,0
vSIDM,0.5,70182,10.382,2.8309,0
SIDM1,0.5,81659,10.044,2.8301,0
SIDM1,2.0,28406,10.387,2.8282,0
CDM,2.0,40053,9.948,2.8276,0
vSIDM,1.0,52588,10.308,2.8276,0
SIDM1,1.0,60411,10.017,2.8263,0
vSIDM,1.0,59479,9.841,2.8250,0
SIDM1,1.0,67980,9.803,2.8247,0
CDM,0.5,87188,10.037,2.8240,0
CDM,2.0,41149,10.000,2.8238,0
CDM,3.0,1332,11.278,2.8222,0
CDM,1.0,62567,9.953,2.8206,0
SIDM1,1.0,74389,9.968,2.8197,0
vSIDM,1.0,48994,10.510,2.8195,0
CDM,0.5,66290,10.717,2.8183,0
SIDM1,1.0,71077,9.974,2.8182,0
vSIDM,1.0,45404,10.295,2.8177,0
SIDM1,1.0,79785,9.742,2.8173,0
vSIDM,1.0,58724,10.113,2.8171,0
CDM,0.5,79538,9.973,2.8170,0
vSIDM,1.0,52525,10.211,2.8168,0
vSIDM,1.0,67154,10.085,2.8154,0
vSIDM,0.5,70481,10.542,2.8136,0
SIDM1,2.0,30023,10.444,2.8123,0
CDM,0.5,85694,9.873,2.8090,0
SIDM1,0.5,69410,10.588,2.8082,0
SIDM1,0.5,64033,10.544,2.8074,0
vSIDM,1.0,73676,9.770,2.8073,0
SIDM1,1.0,56184,10.499,2.8066,0
CDM,0.5,66824,10.714,2.8057,0
SIDM1,2.0,32068,10.124,2.8057,0
CDM,1.0,66323,9.799,2.8056,0
vSIDM,0.5,80117,10.066,2.8051,0
vSIDM,1.0,54030,10.367,2.8045,0
vSIDM,0.5,65355,10.549,2.8043,0
SIDM1,2.0,45216,9.953,2.8029,0
SIDM1,0.5,76047,10.317,2.8015,0
SIDM1,1.0,63850,9.953,2.8014,0
SIDM1,0.5,88761,9.897,2.8000,0
CDM,0.5,72005,10.310,2.7995,0
vSIDM,1.0,69913,10.051,2.7989,0
SIDM1,0.5,81686,10.094,2.7987,0
CDM,0.5,77097,10.423,2.7981,0
CDM,1.0,71407,9.964,2.7979,0
CDM,1.0,63132,10.084,2.7978,0
SIDM1,0.5,77962,10.455,2.7971,0
SIDM1,1.0,77682,9.864,2.7967,0
vSIDM,1.0,68392,10.061,2.7957,0
CDM,1.0,57592,10.065,2.7957,0
vSIDM,1.0,68591,9.916,2.7949,0
SIDM1,0.5,83219,10.124,2.7938,0
SIDM1,1.0,62496,10.169,2.7938,0
vSIDM,1.0,54153,10.385,2.7917,0
CDM,0.5,84302,10.377,2.7889,0
SIDM1,1.0,58212,10.447,2.7885,0
SIDM1,1.0,68278,9.916,2.7882,0
CDM,0.5,88279,9.810,2.7869,0
CDM,0.5,74065,10.669,2.7863,0
vSIDM,0.5,71107,9.807,2.7863,0
vSIDM,2.0,32146,10.173,2.7849,0
CDM,0.5,74638,10.446,2.7848,0
SIDM1,0.5,74436,10.080,2.7845,0
vSIDM,1.0,64155,10.210,2.7833,0
vSIDM,1.0,69382,10.104,2.7830,0
CDM,3.0,22077,9.791,2.7827,0
SIDM1,1.0,58656,10.220,2.7823,0
vSIDM,1.0,75050,9.800,2.7820,0
SIDM1,1.0,52786,10.565,2.7794,0
vSIDM,0.5,84333,9.733,2.7762,0
CDM,1.0,71880,9.781,2.7754,0
CDM,1.0,60384,10.405,2.7747,0
vSIDM,1.0,68131,9.723,2.7737,0
SIDM1,1.0,70376,10.062,2.7734,0
CDM,0.5,73142,10.552,2.7730,0
vSIDM,0.5,80172,10.082,2.7728,0
vSIDM,1.0,60845,9.916,2.7713,0
CDM,0.5,86461,9.944,2.7702,0
SIDM1,1.0,52921,10.657,2.7694,0
vSIDM,1.0,68108,9.967,2.7689,0
CDM,0.5,82366,9.961,2.7689,0
SIDM1,1.0,42193,10.669,2.7677,0
CDM,0.5,77894,10.390,2.7649,0
SIDM1,1.0,70194,10.176,2.7649,0
CDM,0.5,68643,10.614,2.7646,0
CDM,1.0,57976,10.501,2.7605,0
CDM,2.0,42559,9.914,2.7589,0
vSIDM,1.0,26922,11.080,2.7571,0
vSIDM,0.5,82211,10.027,2.7566,0
CDM,1.0,61310,10.342,2.7563,0
SIDM1,0.5,70806,10.600,2.7542,0
SIDM1,1.0,63609,10.290,2.7527,0
SIDM1,0.5,86579,9.774,2.7527,0
SIDM1,1.0,70725,10.151,2.7522,0
SIDM1,0.5,64727,10.740,2.7516,0
CDM,2.0,46851,9.898,2.7493,0
SIDM1,1.0,42537,10.642,2.7483,0
CDM,0.5,89744,9.775,2.7474,0
vSIDM,2.0,16747,10.634,2.7459,0
SIDM1,1.0,68160,10.042,2.7452,0
CDM,1.0,59174,10.355,2.7441,0
SIDM1,2.0,14545,10.845,2.7422,0
CDM,0.5,58687,10.714,2.7403,0
vSIDM,0.5,74781,10.247,2.7393,0
CDM,2.0,47306,9.874,2.7390,0
SIDM1,0.5,76711,10.399,2.7384,0
SIDM1,0.5,77705,9.771,2.7378,0
SIDM1,1.0,34742,11.004,2.7378,0
SIDM1,0.5,87734,9.995,2.7356,0
SIDM1,3.0,8309,10.568,2.7354,0
SIDM1,2.0,42427,9.765,2.7351,0
CDM,0.5,86494,9.846,2.7350,0
vSIDM,1.0,61999,10.212,2.7339,0
SIDM1,0.5,72923,10.477,2.7325,0
CDM,1.0,57358,10.133,2.7314,0
SIDM1,0.5,71621,10.479,2.7313,0
CDM,1.0,73631,10.012,2.7306,0
vSIDM,0.5,79113,10.038,2.7298,0
vSIDM,1.0,33019,10.840,2.7296,0
vSIDM,0.5,47118,10.907,2.7286,0
SIDM1,0.5,74365,10.378,2.7279,0
CDM,0.5,79250,9.839,2.7279,0
vSIDM,0.5,82532,10.265,2.7273,0
SIDM1,0.5,67616,10.572,2.7265,0
CDM,1.0,59384,10.187,2.7264,0
SIDM1,1.0,48569,10.137,2.7248,0
vSIDM,1.0,43243,10.795,2.7240,0
vSIDM,0.5,70299,10.429,2.7225,0
CDM,0.5,83196,9.993,2.7214,0
CDM,0.5,74000,10.461,2.7156,0
vSIDM,0.5,63077,10.643,2.7148,0
CDM,0.5,90583,9.922,2.7145,0
SIDM1,1.0,64442,9.920,2.7126,0
vSIDM,1.0,51420,10.577,2.7123,0
vSIDM,1.0,60708,10.239,2.7118,0
CDM,1.0,67826,9.720,2.7113,0
vSIDM,0.5,80576,10.381,2.7107,0
SIDM1,1.0,63892,9.894,2.7107,0
vSIDM,2.0,37325,9.822,2.7090,0
SIDM1,0.5,74240,10.441,2.7089,0
SIDM1,0.5,67444,10.608,2.7058,0
vSIDM,1.0,51290,10.352,2.7033,0
vSIDM,0.5,56879,11.019,2.7022,0
CDM,0.5,66519,10.181,2.7016,0
vSIDM,1.0,60917,10.335,2.7007,0
SIDM1,0.5,61553,10.536,2.7004,0
SIDM1,2.0,38512,9.918,2.6979,0
SIDM1,1.0,41217,10.631,2.6977,0
CDM,1.0,75065,9.856,2.6949,0
SIDM1,0.5,74107,10.583,2.6948,0
SIDM1,1.0,49914,10.406,2.6936,0
SIDM1,2.0,37939,10.197,2.6917,0
vSIDM,0.5,72374,10.295,2.6902,0
vSIDM,0.5,77378,9.891,2.6891,0
vSIDM,0.5,80144,10.104,2.6875,0
vSIDM,1.0,57709,10.337,2.6857,0
CDM,1.0,61527,10.149,2.6848,0
CDM,0.5,83532,9.919,2.6838,0
vSIDM,1.0,56847,10.382,2.6835,0
CDM,0.5,89578,9.758,2.6833,0
CDM,0.5,70203,10.436,2.6822,0
SIDM1,1.0,71189,10.001,2.6808,0
CDM,0.5,87284,9.950,2.6801,0
CDM,1.0,53009,10.591,2.6791,0
CDM,2.0,49213,9.800,2.6782,0
vSIDM,1.0,57131,10.398,2.6778,0
SIDM1,0.5,84538,10.025,2.6775,0
SIDM1,1.0,54867,10.408,2.6771,0
SIDM1,1.0,4332,11.992,2.6757,0
SIDM1,1.0,64084,10.329,2.6750,0
CDM,1.0,42449,10.699,2.6748,0
CDM,2.0,27971,10.448,2.6748,0
vSIDM,0.5,82093,9.975,2.6733,0
SIDM1,1.0,63096,10.170,2.6717,0
vSIDM,1.0,56863,10.045,2.6704,0
CDM,0.5,63356,10.036,2.6690,0
vSIDM,1.0,67337,9.719,2.6679,0
vSIDM,1.0,56425,9.994,2.6679,0
vSIDM,1.0,51070,10.297,2.6667,0
vSIDM,0.5,73519,10.261,2.6665,0
SIDM1,2.0,46960,9.766,2.6659,0
SIDM1,1.0,57479,10.096,2.6657,0
CDM,0.5,82120,10.153,2.6637,0
SIDM1,0.5,92630,9.710,2.6631,0
SIDM1,1.0,69657,9.866,2.6624,0
vSIDM,1.0,62043,10.020,2.6619,0
SIDM1,1.0,66644,9.887,2.6615,0
vSIDM,1.0,52317,10.283,2.6604,0
CDM,1.0,57682,9.988,2.6602,0
CDM,2.0,35032,9.834,2.6600,0
SIDM1,1.0,53189,9.973,2.6582,0
SIDM1,0.5,84457,9.964,2.6580,0
vSIDM,1.0,56235,10.291,2.6580,0
vSIDM,0.5,62144,10.586,2.6578,0
SIDM1,2.0,31141,10.090,2.6571,0
SIDM1,1.0,64119,9.841,2.6570,0
vSIDM,0.5,87639,9.877,2.6551,0
CDM,0.5,84614,9.851,2.6547,0
CDM,2.0,40136,9.952,2.6507,0
SIDM1,1.0,62523,10.194,2.6500,0
vSIDM,2.0,42392,9.832,2.6498,0
CDM,1.0,67894,9.835,2.6497,0
SIDM1,2.0,38683,9.776,2.6491,0
vSIDM,0.5,73575,10.462,2.6491,0
vSIDM,1.0,70220,9.751,2.6488,0
vSIDM,1.0,52707,10.640,2.6487,0
vSIDM,0.5,69210,10.194,2.6483,0
CDM,1.0,52760,10.418,2.6482,0
CDM,2.0,43103,9.755,2.6467,0
CDM,0.5,81451,10.252,2.6464,0
vSIDM,0.5,37027,11.137,2.6457,0
vSIDM,1.0,63643,10.159,2.6449,0
CDM,1.0,39029,10.451,2.6437,0
CDM,1.0,72656,9.864,2.6433,0
vSIDM,1.0,68844,9.838,2.6429,0
CDM,1.0,63747,10.374,2.6427,0
CDM,0.5,74687,10.016,2.6414,0
SIDM1,0.5,62601,10.757,2.6413,0
vSIDM,1.0,52061,10.245,2.6389,0
CDM,1.0,76347,9.842,2.6383,0
SIDM1,0.5,76172,9.999,2.6380,0
vSIDM,1.0,50938,10.367,2.6357,0
SIDM1,1.0,77699,9.716,2.6342,0
SIDM1,1.0,57456,10.508,2.6324,0
CDM,1.0,52494,10.342,2.6311,0
vSIDM,1.0,75502,9.720,2.6303,0
SIDM1,1.0,64246,9.778,2.6296,0
vSIDM,0.5,60444,10.802,2.6279,0
CDM,3.0,20669,10.039,2.6266,0
vSIDM,1.0,39747,10.850,2.6263,0
vSIDM,1.0,66017,9.724,2.6258,0
SIDM1,0.5,86909,10.060,2.6255,0
SIDM1,1.0,55551,10.172,2.6247,0
CDM,0.5,82939,10.004,2.6245,0
CDM,0.5,53460,10.831,2.6235,0
SIDM1,0.5,54246,10.783,2.6231,0
SIDM1,0.5,81742,9.952,2.6226,0
SIDM1,1.0,48826,10.799,2.6212,0
SIDM1,1.0,54505,10.652,2.6210,0
CDM,1.0,49544,10.681,2.6204,0
CDM,1.0,66393,9.975,2.6169,0
vSIDM,0.5,78893,9.847,2.6157,0
vSIDM,1.0,47910,10.629,2.6154,0
CDM,1.0,59623,10.312,2.6152,0
vSIDM,0.5,68189,10.487,2.6152,0
SIDM1,1.0,44641,10.648,2.6132,0
CDM,1.0,62332,10.303,2.6099,0
SIDM1,1.0,56151,10.634,2.6077,0
SIDM1,0.5,77224,10.274,2.6059,0
SIDM1,1.0,68138,10.164,2.6049,0
CDM,0.5,71105,10.257,2.6041,0
CDM,0.5,79999,10.362,2.6027,0
CDM,0.5,57966,10.878,2.6021,0
SIDM1,1.0,44309,10.501,2.6021,0
SIDM1,1.0,76449,9.732,2.6013,0
CDM,2.0,44735,9.784,2.6007,0
vSIDM,0.5,60110,10.864,2.6005,0
SIDM1,0.5,78875,10.252,2.6002,0
SIDM1,0.5,82389,9.893,2.6001,0
SIDM1,0.5,71393,10.433,2.5990,0
SIDM1,1.0,72434,9.780,2.5970,0
vSIDM,0.5,79244,9.799,2.5968,0
SIDM1,0.5,80380,10.158,2.5963,0
SIDM1,0.5,57764,10.875,2.5961,0
vSIDM,2.0,36377,9.760,2.5959,0
CDM,0.5,88558,9.794,2.5956,0
SIDM1,0.5,75769,10.418,2.5955,0
SIDM1,1.0,61680,10.268,2.5946,0
CDM,1.0,45846,10.505,2.5936,0
CDM,1.0,53581,10.302,2.5924,0
SIDM1,0.5,87842,9.782,2.5912,0
vSIDM,1.0,15628,11.392,2.5895,0
SIDM1,1.0,73268,9.998,2.5891,0
vSIDM,0.5,68089,10.229,2.5891,0
CDM,0.5,76846,10.487,2.5880,0
SIDM1,1.0,79371,9.917,2.5875,0
CDM,1.0,59255,10.119,2.5856,0
CDM,0.5,87253,10.059,2.5854,0
vSIDM,1.0,66777,9.936,2.5844,0
SIDM1,0.5,69680,10.708,2.5841,0
CDM,1.0,67095,9.936,2.5834,0
SIDM1,0.5,63944,10.597,2.5818,0
vSIDM,0.5,77656,9.742,2.5818,0
SIDM1,1.0,60763,10.372,2.5799,0
CDM,0.5,70814,10.519,2.5790,0
CDM,1.0,65234,10.057,2.5752,0
SIDM1,0.5,92283,9.803,2.5751,0
vSIDM,1.0,68287,9.900,2.5707,0
SIDM1,1.0,71350,9.767,2.5699,0
SIDM1,0.5,64407,10.834,2.5699,0
CDM,0.5,49273,10.757,2.5693,0
SIDM1,0.5,79452,10.319,2.5684,0
SIDM1,1.0,56647,10.400,2.5676,0
CDM,0.5,66732,10.763,2.5671,0
vSIDM,0.5,41555,11.095,2.5666,0
vSIDM,0.5,85270,9.997,2.5666,0
SIDM1,2.0,28732,10.366,2.5665,0
vSIDM,0.5,85257,10.157,2.5663,0
CDM,1.0,69027,9.849,2.5659,0
vSIDM,1.0,75723,9.705,2.5657,0
SIDM1,1.0,61451,10.058,2.5649,0
CDM,0.5,75859,9.997,2.5648,0
CDM,0.5,80336,10.077,2.5647,0
SIDM1,2.0,47822,9.845,2.5643,0
SIDM1,1.0,67621,9.734,2.5640,0
vSIDM,0.5,79294,9.923,2.5640,0
CDM,1.0,65591,9.739,2.5635,0
SIDM1,1.0,64984,10.048,2.5631,0
SIDM1,1.0,65536,10.242,2.5614,0
vSIDM,0.5,82944,10.159,2.5599,0
SIDM1,0.5,79573,10.014,2.5589,0
vSIDM,0.5,56779,10.838,2.5585,0
CDM,0.5,65693,10.696,2.5568,0
SIDM1,0.5,73434,10.361,2.5558,0
vSIDM,2.0,37791,9.889,2.5527,0
vSIDM,1.0,31463,10.812,2.5520,0
SIDM1,0.5,66160,10.624,2.5503,0
CDM,1.0,69497,9.922,2.5500,0
vSIDM,1.0,66163,10.102,2.5499,0
SIDM1,0.5,87168,9.882,2.5493,0
CDM,0.5,84350,9.884,2.5487,0
CDM,1.0,59560,10.310,2.5483,0
SIDM1,1.0,63823,10.250,2.5483,0
SIDM1,1.0,60070,10.395,2.5481,0
vSIDM,0.5,76852,9.987,2.5465,0
vSIDM,1.0,68263,9.790,2.5458,0
SIDM1,0.5,87904,9.835,2.5442,0
SIDM1,0.5,84888,9.870,2.5442,0
CDM,0.5,74899,10.350,2.5441,0
vSIDM,2.0,39032,10.154,2.5432,0
SIDM1,1.0,82258,9.717,2.5427,0
vSIDM,0.5,85818,9.866,2.5400,0
SIDM1,0.5,87280,10.019,2.5385,0
vSIDM,0.5,78356,10.120,2.5374,0
CDM,1.0,78126,9.716,2.5367,0
CDM,1.0,56049,10.635,2.5364,0
SIDM1,2.0,43723,10.169,2.5362,0
CDM,1.0,57392,10.527,2.5355,0
vSIDM,0.5,77970,10.115,2.5350,0
vSIDM,1.0,49798,10.580,2.5347,0
vSIDM,1.0,51165,9.861,2.5321,0
CDM,0.5,88256,9.931,2.5314,0
vSIDM,2.0,45274,9.776,2.5314,0
vSIDM,1.0,58281,10.318,2.5308,0
vSIDM,1.0,54900,10.338,2.5303,0
vSIDM,1.0,18255,11.372,2.5296,0
SIDM1,0.5,87759,9.897,2.5284,0
CDM,0.5,91929,9.794,2.5282,0
CDM,0.5,80221,10.002,2.5253,0
vSIDM,2.0,26176,10.441,2.5244,0
vSIDM,1.0,57959,9.979,2.5235,0
CDM,0.5,61847,10.634,2.5235,0
CDM,1.0,67352,10.151,2.5233,0
SIDM1,2.0,43945,9.742,2.5233,0
SIDM1,2.0,35079,10.226,2.5229,0
CDM,0.5,71711,10.419,2.5228,0
SIDM1,1.0,68572,9.898,2.5221,0
vSIDM,1.0,58975,9.873,2.5210,0
vSIDM,2.0,28405,10.274,2.5202,0
SIDM1,0.5,74877,10.018,2.5196,0
CDM,1.0,54960,10.648,2.5177,0
CDM,1.0,53369,10.518,2.5175,0
SIDM1,1.0,66881,9.845,2.5171,0
CDM,1.0,77351,9.879,2.5168,0
CDM,0.5,94444,9.757,2.5163,0
SIDM1,1.0,72586,9.738,2.5153,0
SIDM1,1.0,55401,10.347,2.5132,0
vSIDM,0.5,55368,10.699,2.5131,0
CDM,1.0,37479,10.650,2.5113,0
SIDM1,2.0,43387,9.877,2.5106,0
vSIDM,0.5,79686,10.089,2.5106,0
CDM,2.0,36202,10.157,2.5102,0
SIDM1,0.5,77652,10.302,2.5097,0
SIDM1,1.0,57131,10.385,2.5095,0
vSIDM,1.0,76101,9.730,2.5095,0
SIDM1,0.5,81447,10.230,2.5085,0
SIDM1,0.5,85844,9.712,2.5078,0
CDM,0.5,87678,9.886,2.5077,0
vSIDM,1.0,69284,9.937,2.5067,0
vSIDM,1.0,69990,9.853,2.5022,0
CDM,0.5,77935,9.801,2.5012,0
vSIDM,0.5,82374,10.133,2.5009,0
CDM,2.0,6608,11.175,2.5004,0
CDM,0.5,75416,10.487,2.5000,0
SIDM1,1.0,61810,10.298,2.4983,0
vSIDM,1.0,66364,9.903,2.4982,0
vSIDM,0.5,87698,9.779,2.4979,0
CDM,1.0,64592,10.220,2.4975,0
SIDM1,0.5,83733,9.950,2.4974,0
SIDM1,1.0,56778,10.421,2.4973,0
SIDM1,0.5,58247,11.027,2.4973,0
CDM,2.0,22129,9.919,2.4969,0
SIDM1,1.0,61017,10.118,2.4960,0
CDM,1.0,77880,9.739,2.4951,0
SIDM1,1.0,40874,10.579,2.4947,0
SIDM1,1.0,50616,10.147,2.4933,0
vSIDM,1.0,67828,9.862,2.4927,0
SIDM1,1.0,77796,9.850,2.4915,0
SIDM1,0.5,46378,10.980,2.4900,0
CDM,1.0,38838,10.966,2.4900,0
SIDM1,0.5,57159,10.598,2.4900,0
SIDM1,1.0,64219,10.074,2.4896,0
CDM,1.0,63516,9.889,2.4862,0
vSIDM,0.5,73200,10.566,2.4861,0
CDM,0.5,77032,10.259,2.4858,0
CDM,0.5,72099,10.348,2.4855,0
SIDM1,0.5,88857,9.784,2.4847,0
SIDM1,1.0,62333,10.054,2.4838,0
vSIDM,0.5,55695,10.712,2.4836,0
SIDM1,0.5,83331,9.962,2.4836,0
SIDM1,1.0,63683,10.055,2.4836,0
SIDM1,0.5,71158,10.587,2.4833,0
CDM,1.0,76457,9.888,2.4829,0
SIDM1,1.0,77833,9.907,2.4824,0
vSIDM,0.5,75452,10.278,2.4822,0
vSIDM,0.5,65415,10.605,2.4813,0
SIDM1,1.0,53038,10.628,2.4794,0
CDM,0.5,67744,10.730,2.4783,0
CDM,0.5,65805,10.768,2.4778,0
SIDM1,1.0,67372,9.975,2.4766,0
CDM,1.0,61685,9.948,2.4751,0
CDM,0.5,91413,9.738,2.4749,0
SIDM1,0.5,89574,9.784,2.4745,0
vSIDM,1.0,51848,10.279,2.4737,0
SIDM1,0.5,78987,10.179,2.4737,0
SIDM1,0.5,80757,9.929,2.4733,0
vSIDM,1.0,33493,10.990,2.4722,0
SIDM1,1.0,64959,10.063,2.4706,0
SIDM1,1.0,73466,9.726,2.4682,0
CDM,0.5,77480,10.405,2.4659,0
CDM,2.0,33716,10.012,2.4657,0
vSIDM,1.0,63495,9.830,2.4636,0
SIDM1,2.0,34850,10.073,2.4634,0
vSIDM,0.5,83916,9.965,2.4630,0
vSIDM,0.5,75934,10.015,2.4628,0
SIDM1,0.5,75225,10.367,2.4624,0
vSIDM,1.0,17433,11.364,2.4617,0
CDM,1.0,71951,9.825,2.4614,0
vSIDM,1.0,54535,10.130,2.4604,0
CDM,0.5,63677,10.818,2.4599,0
SIDM1,0.5,86103,10.038,2.4587,0
SIDM1,0.5,89034,9.929,2.4554,0
CDM,0.5,73647,10.446,2.4551,0
vSIDM,0.5,83694,9.918,2.4537,0
vSIDM,1.0,64616,10.018,2.4531,0
vSIDM,0.5,78270,10.137,2.4521,0
vSIDM,0.5,74481,10.259,2.4517,0
CDM,1.0,74712,9.999,2.4513,0
SIDM1,1.0,73035,9.809,2.4502,0
CDM,0.5,83331,10.193,2.4484,0
vSIDM,1.0,67263,9.822,2.4478,0
SIDM1,0.5,74165,10.108,2.4470,0
CDM,1.0,72515,10.076,2.4467,0
SIDM1,1.0,52076,10.637,2.4465,0
CDM,1.0,50816,10.584,2.4459,0
SIDM1,1.0,78650,9.760,2.4455,0
vSIDM,1.0,58161,10.058,2.4451,0
SIDM1,1.0,69896,9.851,2.4441,0
SIDM1,0.5,84785,9.890,2.4441,0
SIDM1,1.0,62857,10.251,2.4436,0
CDM,0.5,81120,10.069,2.4431,0
vSIDM,0.5,86638,9.974,2.4428,0
CDM,1.0,51494,10.385,2.4423,0
CDM,1.0,70543,9.768,2.4419,0
SIDM1,0.5,84567,9.971,2.4416,0
CDM,1.0,63595,9.754,2.4412,0
CDM,1.0,65159,10.164,2.4402,0
vSIDM,0.5,76895,10.178,2.4395,0
vSIDM,0.5,82180,9.726,2.4390,0
vSIDM,2.0,7360,11.396,2.4364,0
vSIDM,0.5,79330,9.755,2.4361,0
CDM,0.5,87165,10.163,2.4356,0
CDM,0.5,81965,9.752,2.4330,0
vSIDM,1.0,51234,10.545,2.4326,0
vSIDM,1.0,53991,10.388,2.4323,0
vSIDM,0.5,84093,9.723,2.4317,0
CDM,0.5,83060,10.253,2.4309,0
SIDM1,1.0,73988,9.805,2.4295,0
vSIDM,1.0,49632,10.226,2.4292,0
vSIDM,1.0,72775,9.722,2.4292,0
CDM,0.5,82459,10.065,2.4286,0
SIDM1,1.0,74009,9.925,2.4284,0
SIDM1,0.5,70716,10.540,2.4277,0
vSIDM,1.0,59147,10.102,2.4276,0
SIDM1,0.5,76883,10.295,2.4262,0
SIDM1,0.5,69137,10.611,2.4253,0
SIDM1,0.5,90325,9.911,2.4235,0
SIDM1,0.5,86695,9.950,2.4233,0
SIDM1,0.5,77777,10.145,2.4222,0
vSIDM,0.5,79725,10.113,2.4220,0
CDM,0.5,42813,11.340,2.4220,0
SIDM1,1.0,73149,10.064,2.4215,0
SIDM1,0.5,79227,9.976,2.4209,0
CDM,0.5,82761,9.775,2.4197,0
SIDM1,1.0,57003,10.274,2.4182,0
SIDM1,0.5,47088,10.941,2.4180,0
vSIDM,0.5,68445,10.588,2.4178,0
vSIDM,1.0,72506,9.784,2.4171,0
CDM,0.5,80265,10.072,2.4169,0
SIDM1,0.5,86348,9.924,2.4169,0
CDM,0.5,71443,10.420,2.4157,0
vSIDM,1.0,54461,10.365,2.4154,0
CDM,1.0,68430,9.944,2.4148,0
SIDM1,0.5,58805,10.967,2.4114,0
vSIDM,0.5,59554,10.840,2.4113,0
vSIDM,1.0,44398,10.358,2.4111,0
vSIDM,1.0,61327,10.014,2.4092,0
SIDM1,0.5,78274,10.420,2.4089,0
vSIDM,1.0,46235,10.294,2.4077,0
CDM,1.0,68695,9.833,2.4072,0
CDM,3.0,4390,10.945,2.4069,0
CDM,0.5,69072,10.305,2.4068,0
CDM,0.5,66662,10.697,2.4067,0
SIDM1,1.0,70840,9.974,2.4055,0
SIDM1,1.0,68802,10.197,2.4053,0
vSIDM,1.0,61415,10.035,2.4036,0
SIDM1,1.0,72563,9.903,2.4009,0
SIDM1,0.5,85227,10.121,2.4000,0
SIDM1,0.5,82340,9.805,2.3997,0
CDM,0.5,76215,10.209,2.3982,0
SIDM1,1.0,43934,10.720,2.3968,0
CDM,0.5,70957,10.583,2.3967,0
SIDM1,1.0,51130,10.533,2.3966,0
vSIDM,0.5,51898,10.719,2.3966,0
CDM,1.0,64375,9.866,2.3961,0
CDM,0.5,81885,9.815,2.3961,0
vSIDM,0.5,59716,10.606,2.3949,0
vSIDM,0.5,40373,10.765,2.3936,0
CDM,0.5,48517,11.032,2.3933,0
CDM,1.0,54508,10.299,2.3890,0
SIDM1,2.0,35536,10.001,2.3878,0
SIDM1,0.5,57291,10.710,2.3870,0
CDM,1.0,69810,9.835,2.3866,0
vSIDM,0.5,80968,10.051,2.3861,0
SIDM1,1.0,22284,11.254,2.3858,0
SIDM1,1.0,55067,10.540,2.3857,0
CDM,1.0,61572,10.258,2.3827,0
SIDM1,0.5,76385,10.276,2.3817,0
vSIDM,0.5,59176,9.915,2.3817,0
CDM,1.0,67386,10.127,2.3817,0
CDM,0.5,82406,10.353,2.3815,0
SIDM1,0.5,63739,10.128,2.3810,0
CDM,1.0,39930,10.624,2.3810,0
SIDM1,0.5,82828,10.083,2.3794,0
vSIDM,0.5,80029,9.892,2.3792,0
vSIDM,0.5,78632,10.069,2.3786,0
CDM,0.5,82841,9.931,2.3773,0
SIDM1,1.0,58250,10.051,2.3761,0
CDM,1.0,64764,10.219,2.3756,0
vSIDM,0.5,72248,10.445,2.3744,0
SIDM1,1.0,66425,10.292,2.3718,0
vSIDM,1.0,47819,10.642,2.3717,0
vSIDM,0.5,87922,9.846,2.3709,0
CDM,1.0,81762,9.799,2.3700,0
CDM,1.0,69589,9.905,2.3700,0
SIDM1,1.0,72995,9.842,2.3677,0
SIDM1,1.0,64362,9.844,2.3676,0
CDM,1.0,76391,9.798,2.3660,0
vSIDM,1.0,60593,9.858,2.3635,0
